dev_chief,dev_deputy1,dev_deputy2,dev_deputy3
6.702465824974689263e-05,3.615713255281389343e-03,1.878052789833209750e-03,1.553806839015501456e-02
1.587926426669478911e-04,6.609980908686820776e-03,4.903714665246154160e-03,2.331084543726973796e-02
4.571109863879309354e-05,4.190529453098305532e-03,4.835136263947665235e-03,1.560226888732734601e-02
1.725840060238124842e-04,7.563450243453643737e-03,4.375495521395262981e-03,1.778791531220754590e-02
1.250335284479892864e-04,1.944617478796378807e-02,1.087908697234801249e-02,2.447721988697269119e-02
8.846527843457358887e-05,1.670025176598093769e-02,1.709070105836710610e-02,2.459609440724889670e-02
1.654441658724594821e-04,1.866430759691503280e-02,1.516689239853507253e-02,3.182492301325762912e-02
1.829272461324171197e-04,1.079181015552858718e-02,9.198206124598236680e-03,2.690487686369967199e-02
1.594926116194466954e-04,1.208427592785468220e-02,5.961973731956412767e-03,1.618330550136120455e-02
1.615988535324582194e-04,1.080341244594273768e-02,4.702033940750419833e-03,1.393078956091438510e-02
1.837744704697546181e-04,6.564132243498906234e-03,7.888090792294095294e-03,2.503563974546311327e-02
1.567069721524764125e-04,5.197874530117442896e-03,4.898435468050241388e-03,1.684689189699875578e-02
1.789453784975655534e-04,6.394906626677934920e-03,4.140708831079855864e-03,1.606417905360537496e-02
2.470100948503469590e-04,8.251112322249495867e-03,9.621384165854949752e-03,2.702108025041797049e-02
1.294057153552897598e-04,5.130028669554360758e-03,7.513130287577776505e-03,2.552227293647459094e-02
1.286048226377161567e-04,2.748838148299345002e-03,3.576659089010963792e-03,1.417599303884612034e-02
1.611606358640925625e-04,4.428555030486231413e-03,9.899585680933698558e-04,1.464357805492113793e-02
1.554725734634737340e-04,5.122921785047898982e-03,3.725089471019005054e-03,9.747179855806222676e-03
7.066235764710653282e-05,4.256662343185838721e-03,7.128649535468664124e-03,1.411245963368089849e-02
8.082749527784667933e-05,7.934002503236895626e-03,6.919087292195995678e-03,5.215394577485375424e-03
4.998620827401297086e-05,7.173664244116723966e-03,7.087070472597845408e-03,2.894296330462931954e-03
3.186980185564271912e-04,5.746353252314803650e-03,4.562114811518495558e-03,6.123155150432445064e-03
1.142262515269050580e-04,1.521287777764256718e-03,1.259042026492830819e-02,9.089643930534114721e-03
1.162109389001613944e-04,6.758030525643199046e-03,8.632428125679197234e-03,8.190916638788636045e-03
1.495385954198894495e-04,2.877454147283616068e-03,1.262543302758215198e-02,9.794301741001806838e-03
1.922765512405138881e-04,2.221364226678939052e-03,7.598745981451586300e-03,9.080948105007796006e-03
6.637036828410894157e-05,4.389805969857466135e-03,6.477967388151678607e-03,1.945625147899977076e-03
1.595788293633225755e-04,3.774654394637221889e-03,9.026257756132612456e-03,7.917682016074539808e-03
1.443437932513276175e-04,6.840297733353284523e-04,9.347309445153070481e-03,4.132897589818785786e-03
1.642293276997252682e-04,8.552763317064704038e-03,5.004304400432552785e-03,9.712085139911660892e-03
7.457992392104724542e-05,8.278134086867306243e-03,7.508385541499833053e-03,5.893804120490163737e-03
1.324097008207769253e-04,6.173435357159951474e-03,2.374374899394813675e-03,3.702187634756741105e-03
1.671855733920254083e-04,4.204352120452630251e-03,3.049848902298576536e-03,2.537064236493652251e-03
2.022701595868134903e-04,6.174856802162965660e-03,3.195868023247601906e-03,1.799512797852583336e-03
1.238228594274751713e-04,3.891682566616948280e-03,6.674111470239045552e-03,1.918744022251245339e-03
3.157624802322941336e-05,6.485617885051899768e-03,5.827374446855141180e-03,5.777566053606213690e-03
9.632397965953903027e-05,4.843478026398322783e-03,3.223920408392896234e-03,2.657553434944469762e-03
2.473611266121744992e-04,7.623207536853130427e-03,2.160501934262547968e-03,7.173476533237060221e-03
1.320302936774957008e-04,1.060937658848829478e-02,1.648441179321212535e-02,7.106772551267675521e-03
2.066638272540433671e-04,1.207572895416463531e-02,1.162474402979508589e-02,6.339913688891013650e-03
2.517290996198565415e-04,1.245413777864799211e-02,1.201656869288130272e-02,6.150649421274240539e-03
1.313784958549871445e-04,1.483472481879625528e-02,8.549885521768810573e-03,5.873531800490467726e-03
2.236586443846057390e-04,1.570235266268885099e-02,1.501827702474375567e-02,9.625089524087380999e-03
8.418032166307778952e-05,1.455459032826897370e-02,1.676003303863138338e-02,1.231574150137997210e-02
5.257862700594299887e-05,6.065920995542824212e-03,9.197787578760139443e-03,9.729152839786949641e-03
2.210560358410659473e-04,3.825742077269521108e-03,1.113498236385457654e-02,1.403428393945259887e-02
2.817498758110815646e-04,3.746273954763427658e-03,8.846287784552549216e-03,1.346614754872450630e-02
2.757373945176214586e-05,4.628282617332496809e-03,8.078083819521221509e-03,1.315433993622787748e-02
2.384066031772437281e-04,1.849991163037327177e-03,6.034014845286761464e-03,1.471684912628999989e-02
2.242359498754500620e-04,3.918716328159177822e-03,9.164037333979628552e-03,1.726172287583366619e-02
2.253985705493968166e-04,7.845858633710640212e-03,5.316672192611371014e-03,1.899164480164296231e-02
1.372340712777582125e-04,1.350307824393632943e-02,1.512800233415842769e-03,1.478922798294036133e-02
8.140091546007668184e-05,4.613100274676333080e-03,5.802608832942554237e-03,1.503970249080368790e-02
1.468339313912116824e-04,1.676845664482178033e-02,2.987400006092626702e-03,1.386923447537504427e-02
1.320694027979226327e-04,6.368397789359919910e-03,3.349564386508920976e-03,2.023673444360893706e-02
2.971724977337960260e-04,3.838344977264313354e-03,6.053430939905341326e-03,1.562385636615691575e-02
1.424821208343019104e-04,9.629474278372841768e-04,7.118365361568580393e-03,1.568337008123901061e-02
1.436663559322468682e-04,1.100967718804877690e-02,8.850069767016612021e-03,1.654432488989594774e-02
5.626626690394843233e-05,9.532157468564655262e-03,3.893429001705555736e-03,1.930604559737234341e-02
1.359648843297860501e-04,1.079163376634091794e-02,3.294142054044003984e-03,1.409119729241622640e-02
1.506429036644238472e-04,7.087315009976582342e-03,6.310696910313487104e-03,1.332472495427435531e-02
1.306197823047300876e-04,6.539171947817270722e-03,1.612031062945458448e-02,1.479729713580888069e-02
1.467502101572248907e-04,4.023809060039035095e-03,1.097451907283276962e-02,1.417535974684119328e-02
1.218343606608426888e-04,5.582321115703813182e-03,4.788603760082660657e-03,1.165711714872573988e-02
1.332126141355051841e-04,1.718014962670137528e-03,7.160264778867651315e-03,1.364294173629371915e-02
1.212022057926284176e-04,2.214461418204679687e-03,1.446337186060981522e-02,1.274649519605146678e-02
1.656148845959870271e-04,4.563789699184956847e-03,1.704989372719635521e-02,9.458247077784575144e-03
1.631177029797364105e-04,3.444263537206863988e-03,1.973317088692683186e-02,1.043826280189700910e-02
1.863844804619577589e-04,7.063331458671466209e-03,2.413486403272635875e-02,1.377213523188781236e-02
1.902758976078015667e-04,3.529462661484761635e-03,2.160242728461202188e-02,9.641736669780758343e-03
1.676289276105363788e-05,5.228308529191379173e-03,2.554116304009538402e-02,9.783012964892524171e-03
8.772896388203023301e-05,5.652134444593242928e-03,2.380558248154775181e-02,1.000325378582403446e-02
1.942466674041952739e-04,4.998580441118396014e-03,2.385348288420558252e-02,4.904976714664424989e-03
7.477865140857816882e-05,1.192313032523335120e-02,2.025645237763453246e-02,7.239395946461086619e-04
2.387650442535837569e-04,1.139477352815999010e-02,3.046811335478886995e-02,7.282804313365693130e-03
2.248968423399207790e-04,1.272794195159475394e-02,1.957158645732608518e-02,6.633493315704341864e-03
1.018486069788198989e-04,1.163937506642120749e-02,8.873488661946680317e-03,1.812109858305745516e-02
1.316859982841148071e-04,1.164065448207474325e-02,1.223130967577990696e-02,1.437912217968071935e-02
1.307015858342369099e-04,5.905413501196690902e-03,1.943527556569120754e-02,1.695943129857453453e-03
2.934522139142075096e-04,8.410387837697912844e-03,1.590570310275710858e-02,1.234149760095415611e-02
1.629121513324970722e-04,7.869023154184503002e-03,1.294926011131524932e-02,1.700857054189004042e-02
1.656784654601471999e-04,1.104985344979795767e-02,1.748502061481616368e-02,7.910473314113826426e-03
1.378301084261754003e-04,1.081578584509775010e-02,1.615063338411556332e-02,9.119336929654017418e-03
1.581622884380457948e-04,1.083407608472823636e-02,1.453432608879301133e-02,1.440427308341211098e-02
7.652570420173624712e-05,1.750667636411380734e-02,1.933705486329168055e-02,4.849445780755142800e-03
1.599238174839263569e-04,8.881111377089861633e-03,1.598454166540371618e-02,2.983603828868087050e-03
1.161627303200350687e-04,1.501512253879007386e-02,2.054595279479828202e-02,6.146669107074446969e-03
2.099724866728810871e-04,1.479034734328075161e-02,1.765878184536577925e-02,6.093548474972244541e-03
2.848300536332721216e-05,1.424809015368934915e-02,2.086980917128337248e-02,8.656809142483940997e-03
2.922912575156367686e-04,1.241136196254794682e-02,1.185634360782370986e-02,1.412728523785377471e-02
1.692970824613823698e-04,1.073114009224115407e-02,6.571836861976444386e-03,2.322308312016044263e-02
1.491024470001276641e-04,3.109878605158634089e-03,6.563294026752748353e-03,1.898580932265756319e-02
9.673838136902924631e-05,2.794247698293148702e-03,7.358037687434450073e-03,1.402395807936091324e-02
1.764036467088798868e-04,7.693618328681806756e-03,8.660087369833594645e-03,7.541647806867157570e-03
2.079732634164251700e-04,1.246018652956395155e-02,7.240253860781578274e-03,3.214258144684981749e-02
1.228469645954035478e-04,1.435636285300793090e-02,1.045035049767579008e-02,2.342160391983186263e-02
1.930880533862270037e-04,6.101766343973697403e-03,8.800483134754448489e-03,1.514387794931988315e-02
2.348378920554952014e-04,6.636366691637279880e-03,2.719042848835184073e-03,1.213181714014174330e-02
1.154700868507083512e-04,8.732388300560302991e-03,2.050804594549535727e-03,1.422233361794961702e-02
8.106099924783607296e-05,1.063964993210017931e-02,4.705752825404420706e-03,1.121842965039794582e-02
1.047650268579039393e-04,9.579937344288672399e-03,3.539899390918029715e-03,9.125948823003358218e-03
2.010868890260884563e-04,9.146788381782506097e-03,9.506937335543632836e-03,3.762509296549449746e-03
1.702588138450388683e-04,1.945524926339796401e-02,9.552029444151691195e-03,7.124660710241612592e-03
2.492355767979750187e-05,2.115542825687926135e-02,5.533710512553051061e-03,1.412468283855060867e-02
1.395774067150547509e-04,2.114459872023142714e-02,8.986226159806107519e-03,1.698379938106208895e-02
1.727241201438840671e-04,1.450584052296429761e-02,5.389606570083394464e-03,1.814572686336742360e-02
1.018530172613156700e-04,2.982423012052789861e-03,1.141835343168490051e-02,5.763019106254404882e-03
1.946056355783407825e-04,1.110510956312145414e-02,5.221226564710998268e-03,1.236420763002026545e-02
